user_id,skill_name,correctms_response_time
9536,forloop,0,178678
9537,statement,1,114309
9537,ifstatement,1,114309
9537,forloop,1,114309
9538,statement,1,80423
9538,ifstatement,1,80423
9538,forloop,1,80423
9539,statement,1,48757
9539,ifstatement,1,48757
9539,forloop,1,48757
9540,statement,1,375515
9540,ifstatement,1,375515
9540,forloop,1,375515
9541,statement,1,333894
9541,ifstatement,1,333894
9541,forloop,1,333894
9542,statement,1,323704
9542,ifstatement,1,323704
9542,forloop,1,323704
9543,statement,1,245100
9543,ifstatement,1,245100
9543,forloop,1,245100
9544,statement,0,445426
9544,ifstatement,0,445426
9544,forloop,0,445426
9545,statement,1,365857
9545,ifstatement,1,365857
9545,forloop,1,365857
9546,statement,0,498237
9546,ifstatement,0,498237
9546,forloop,0,498237
9547,statement,1,496708
9547,ifstatement,1,496708
9547,forloop,1,496708
9548,statement,1,333886
9548,ifstatement,1,333886
9548,forloop,1,333886
9549,statement,0,268643
9549,ifstatement,0,268643
9549,forloop,0,268643
9550,statement,1,179508
9550,ifstatement,1,179508
9550,forloop,1,179508
9551,statement,0,165529
9551,ifstatement,0,165529
9551,forloop,0,165529
9552,statement,1,52735
9552,ifstatement,1,52735
9552,forloop,1,52735
9553,statement,0,418491
9553,ifstatement,0,418491
9553,forloop,0,418491
9554,statement,0,168093
9554,ifstatement,0,168093
9554,forloop,0,168093
9555,statement,0,193874
9555,ifstatement,0,193874
9555,forloop,0,193874
9556,statement,0,216580
9556,ifstatement,0,216580
9556,forloop,0,216580
9557,statement,0,289677
9557,ifstatement,0,289677
9557,forloop,0,289677
9558,statement,1,52361
9558,ifstatement,1,52361
9558,forloop,1,52361
9559,statement,1,111562
9559,ifstatement,1,111562
9559,forloop,1,111562
9560,statement,0,451299
9560,ifstatement,0,451299
9560,forloop,0,451299
9561,statement,0,313474
9561,ifstatement,0,313474
9561,forloop,0,313474
9562,statement,1,392981
9562,ifstatement,1,392981
9562,forloop,1,392981
9563,statement,0,233049
9563,ifstatement,0,233049
9563,forloop,0,233049
9564,statement,0,62516
9564,ifstatement,0,62516
9564,forloop,0,62516
9565,statement,0,461013
9565,ifstatement,0,461013
9565,forloop,0,461013
9566,statement,0,448349
9566,ifstatement,0,448349
9566,forloop,0,448349
9567,statement,0,156899
9567,ifstatement,0,156899
9567,forloop,0,156899
9568,statement,1,56836
9568,ifstatement,1,56836
9568,forloop,1,56836
9569,statement,1,438210
9569,ifstatement,1,438210
9569,forloop,1,438210
9570,statement,1,449469
9570,ifstatement,1,449469
9570,forloop,1,449469
9571,statement,0,336027
9571,ifstatement,0,336027
9571,forloop,0,336027
9572,statement,0,387831
9572,ifstatement,0,387831
9572,forloop,0,387831
9573,statement,0,62243
9573,ifstatement,0,62243
9573,forloop,0,62243
9574,statement,1,260088
9574,ifstatement,1,260088
9574,forloop,1,260088
9575,statement,1,157948
9575,ifstatement,1,157948
9575,forloop,1,157948
9576,statement,0,294079
9576,ifstatement,0,294079
9576,forloop,0,294079
9577,statement,0,426707
9577,ifstatement,0,426707
9577,forloop,0,426707
9578,statement,1,199019
9578,ifstatement,1,199019
9578,forloop,1,199019
9579,statement,0,76950
9579,ifstatement,0,76950
9579,forloop,0,76950
9580,statement,0,355536
9580,ifstatement,0,355536
9580,forloop,0,355536
9581,statement,0,158210
9581,ifstatement,0,158210
9581,forloop,0,158210
9582,statement,1,161067
9582,ifstatement,1,161067
9582,forloop,1,161067
9583,statement,1,82191
9583,ifstatement,1,82191
9583,forloop,1,82191
9584,statement,0,213552
9584,ifstatement,0,213552
9584,forloop,0,213552
9585,statement,0,298628
9585,ifstatement,0,298628
9585,forloop,0,298628
9586,statement,1,99459
9586,ifstatement,1,99459
9586,forloop,1,99459
9587,statement,0,98944
9587,ifstatement,0,98944
9587,forloop,0,98944
9588,statement,1,366008
9588,ifstatement,1,366008
9588,forloop,1,366008
9589,statement,1,436256
9589,ifstatement,1,436256
9589,forloop,1,436256
9590,statement,1,229712
9590,ifstatement,1,229712
9590,forloop,1,229712
9591,statement,0,313964
9591,ifstatement,0,313964
9591,forloop,0,313964
9592,statement,1,171721
9592,ifstatement,1,171721
9592,forloop,1,171721
9593,statement,0,419286
9593,ifstatement,0,419286
9593,forloop,0,419286
9594,statement,0,136858
9594,ifstatement,0,136858
9594,forloop,0,136858
9595,statement,1,155980
9595,ifstatement,1,155980
9595,forloop,1,155980
9596,statement,0,84766
9596,ifstatement,0,84766
9596,forloop,0,84766
9597,statement,0,330003
9597,ifstatement,0,330003
9597,forloop,0,330003
9598,statement,0,259312
9598,ifstatement,0,259312
9598,forloop,0,259312
9599,statement,1,135349
9599,ifstatement,1,135349
9599,forloop,1,135349
9600,statement,0,323796
9600,ifstatement,0,323796
9600,forloop,0,323796
9601,statement,0,260499
9601,ifstatement,0,260499
9601,forloop,0,260499
9602,statement,1,129370
9602,ifstatement,1,129370
9602,forloop,1,129370
9603,statement,0,228457
9603,ifstatement,0,228457
9603,forloop,0,228457
9604,statement,0,367847
9604,ifstatement,0,367847
9604,forloop,0,367847
9605,statement,0,303113
9605,ifstatement,0,303113
9605,forloop,0,303113
9606,statement,0,199450
9606,ifstatement,0,199450
9606,forloop,0,199450
9607,statement,1,183135
9607,ifstatement,1,183135
9607,forloop,1,183135
9608,statement,1,330407
9608,ifstatement,1,330407
9608,forloop,1,330407
9609,statement,1,156545
9609,ifstatement,1,156545
9609,forloop,1,156545
9610,statement,0,167782
9610,ifstatement,0,167782
9610,forloop,0,167782
9611,statement,1,453130
9611,ifstatement,1,453130
9611,forloop,1,453130
9612,statement,0,484916
9612,ifstatement,0,484916
9612,forloop,0,484916
9613,statement,0,438907
9613,ifstatement,0,438907
9613,forloop,0,438907
9614,statement,1,42725
9614,ifstatement,1,42725
9614,forloop,1,42725
9615,statement,0,106420
9615,ifstatement,0,106420
9615,forloop,0,106420
9616,statement,1,294164
9616,ifstatement,1,294164
9616,forloop,1,294164
9617,statement,1,139401
9617,ifstatement,1,139401
9617,forloop,1,139401
9618,statement,0,325985
9618,ifstatement,0,325985
9618,forloop,0,325985
9619,statement,0,49282
9619,ifstatement,0,49282
9619,forloop,0,49282
9620,statement,0,188985
9620,ifstatement,0,188985
9620,forloop,0,188985
9621,statement,1,213504
9621,ifstatement,1,213504
9621,forloop,1,213504
9622,statement,1,344331
9622,ifstatement,1,344331
9622,forloop,1,344331
9623,statement,0,241665
9623,ifstatement,0,241665
9623,forloop,0,241665
9624,statement,0,149121
9624,ifstatement,0,149121
9624,forloop,0,149121
9625,statement,0,406428
9625,ifstatement,0,406428
9625,forloop,0,406428
9626,statement,1,191824
9626,ifstatement,1,191824
9626,forloop,1,191824
9627,statement,1,262627
9627,ifstatement,1,262627
9627,forloop,1,262627
9628,statement,1,361411
9628,ifstatement,1,361411
9628,forloop,1,361411
9629,statement,0,333105
9629,ifstatement,0,333105
9629,forloop,0,333105
9630,statement,1,210102
9630,ifstatement,1,210102
9630,forloop,1,210102
9631,statement,1,33465
9631,ifstatement,1,33465
9631,forloop,1,33465
9632,statement,1,122834
9632,ifstatement,1,122834
9632,forloop,1,122834
9633,statement,1,87180
9633,ifstatement,1,87180
9633,forloop,1,87180
9634,statement,1,55546
9634,ifstatement,1,55546
9634,forloop,1,55546
9635,statement,0,76589
9635,ifstatement,0,76589
9635,forloop,0,76589
9636,statement,0,225535
9636,ifstatement,0,225535
9636,forloop,0,225535
9637,statement,1,75294
9637,ifstatement,1,75294
9637,forloop,1,75294
9638,statement,1,152796
9638,ifstatement,1,152796
9638,forloop,1,152796
9639,statement,1,162525
9639,ifstatement,1,162525
9639,forloop,1,162525
9640,statement,0,279661
9640,ifstatement,0,279661
9640,forloop,0,279661
9641,statement,1,68473
9641,ifstatement,1,68473
9641,forloop,1,68473
9642,statement,0,477484
9642,ifstatement,0,477484
9642,forloop,0,477484
9643,statement,0,253139
9643,ifstatement,0,253139
9643,forloop,0,253139
9644,statement,1,201293
9644,ifstatement,1,201293
9644,forloop,1,201293
9645,statement,0,300103
9645,ifstatement,0,300103
9645,forloop,0,300103
9646,statement,0,203301
9646,ifstatement,0,203301
9646,forloop,0,203301
9647,statement,0,137353
9647,ifstatement,0,137353
9647,forloop,0,137353
9648,statement,1,340258
9648,ifstatement,1,340258
9648,forloop,1,340258
9649,statement,1,314210
9649,ifstatement,1,314210
9649,forloop,1,314210
9650,statement,1,242680
9650,ifstatement,1,242680
9650,forloop,1,242680
9651,statement,0,204206
9651,ifstatement,0,204206
9651,forloop,0,204206
9652,statement,1,473919
9652,ifstatement,1,473919
9652,forloop,1,473919
9653,statement,1,278282
9653,ifstatement,1,278282
9653,forloop,1,278282
9654,statement,1,406951
9654,ifstatement,1,406951
9654,forloop,1,406951
9655,statement,0,119171
9655,ifstatement,0,119171
9655,forloop,0,119171
9656,statement,1,340329
9656,ifstatement,1,340329
9656,forloop,1,340329
9657,statement,0,223825
9657,ifstatement,0,223825
9657,forloop,0,223825
9658,statement,0,211376
9658,ifstatement,0,211376
9658,forloop,0,211376
9659,statement,0,394604
9659,ifstatement,0,394604
9659,forloop,0,394604
9660,statement,0,204520
9660,ifstatement,0,204520
9660,forloop,0,204520
9661,statement,1,56888
9661,ifstatement,1,56888
9661,forloop,1,56888
9662,statement,1,66825
9662,ifstatement,1,66825
9662,forloop,1,66825
9663,statement,1,168670
9663,ifstatement,1,168670
9663,forloop,1,168670
9664,statement,0,223082
9664,ifstatement,0,223082
9664,forloop,0,223082
9665,statement,1,407112
9665,ifstatement,1,407112
9665,forloop,1,407112
9666,statement,1,272447
9666,ifstatement,1,272447
9666,forloop,1,272447
9667,statement,0,387385
9667,ifstatement,0,387385
9667,forloop,0,387385
9668,statement,0,131025
9668,ifstatement,0,131025
9668,forloop,0,131025
9669,statement,0,317494
9669,ifstatement,0,317494
9669,forloop,0,317494
9670,statement,0,371917
9670,ifstatement,0,371917
9670,forloop,0,371917
9671,statement,0,395164
9671,ifstatement,0,395164
9671,forloop,0,395164
9672,statement,0,372829
9672,ifstatement,0,372829
9672,forloop,0,372829
9673,statement,0,209834
9673,ifstatement,0,209834
9673,forloop,0,209834
9674,statement,0,101140
9674,ifstatement,0,101140
9674,forloop,0,101140
9675,statement,1,428787
9675,ifstatement,1,428787
9675,forloop,1,428787
9676,statement,0,237490
9676,ifstatement,0,237490
9676,forloop,0,237490
9677,statement,0,60891
9677,ifstatement,0,60891
9677,forloop,0,60891
9678,statement,1,422595
9678,ifstatement,1,422595
9678,forloop,1,422595
9679,statement,1,416543
9679,ifstatement,1,416543
9679,forloop,1,416543
9680,statement,0,264038
9680,ifstatement,0,264038
9680,forloop,0,264038
9681,statement,0,50116
9681,ifstatement,0,50116
9681,forloop,0,50116
9682,statement,0,353258
9682,ifstatement,0,353258
9682,forloop,0,353258
9683,statement,0,85559
9683,ifstatement,0,85559
9683,forloop,0,85559
9684,statement,0,178485
9684,ifstatement,0,178485
9684,forloop,0,178485
9685,statement,1,440302
9685,ifstatement,1,440302
9685,forloop,1,440302
9686,statement,1,362686
9686,ifstatement,1,362686
9686,forloop,1,362686
9687,statement,1,453755
9687,ifstatement,1,453755
9687,forloop,1,453755
9688,statement,0,151299
9688,ifstatement,0,151299
9688,forloop,0,151299
9689,statement,0,208267
9689,ifstatement,0,208267
9689,forloop,0,208267
9690,statement,0,135688
9690,ifstatement,0,135688
9690,forloop,0,135688
9691,statement,1,443794
9691,ifstatement,1,443794
9691,forloop,1,443794
9692,statement,1,115523
9692,ifstatement,1,115523
9692,forloop,1,115523
9693,statement,1,444911
9693,ifstatement,1,444911
9693,forloop,1,444911
9694,statement,1,451077
9694,ifstatement,1,451077
9694,forloop,1,451077
9695,statement,1,310764
9695,ifstatement,1,310764
9695,forloop,1,310764
9696,statement,1,217711
9696,ifstatement,1,217711
9696,forloop,1,217711
9697,statement,1,463891
9697,ifstatement,1,463891
9697,forloop,1,463891
9698,statement,1,442880
9698,ifstatement,1,442880
9698,forloop,1,442880
9699,statement,0,244096
9699,ifstatement,0,244096
9699,forloop,0,244096
9700,statement,0,478244
9700,ifstatement,0,478244
9700,forloop,0,478244
9701,statement,0,105616
9701,ifstatement,0,105616
9701,forloop,0,105616
9702,statement,0,174594
9702,ifstatement,0,174594
9702,forloop,0,174594
9703,statement,1,358617
9703,ifstatement,1,358617
9703,forloop,1,358617
9704,statement,0,431872
9704,ifstatement,0,431872
9704,forloop,0,431872
9705,statement,1,55206
9705,ifstatement,1,55206
9705,forloop,1,55206
9706,statement,1,41743
9706,ifstatement,1,41743
9706,forloop,1,41743
9707,statement,0,170627
9707,ifstatement,0,170627
9707,forloop,0,170627
9708,statement,1,306271
9708,ifstatement,1,306271
9708,forloop,1,306271
9709,statement,0,369949
9709,ifstatement,0,369949
9709,forloop,0,369949
9710,statement,1,209184
9710,ifstatement,1,209184
9710,forloop,1,209184
9711,statement,1,76266
9711,ifstatement,1,76266
9711,forloop,1,76266
9712,statement,0,199786
9712,ifstatement,0,199786
9712,forloop,0,199786
9713,statement,0,461284
9713,ifstatement,0,461284
9713,forloop,0,461284
9714,statement,1,401077
9714,ifstatement,1,401077
9714,forloop,1,401077
9715,statement,1,269921
9715,ifstatement,1,269921
9715,forloop,1,269921
9716,statement,0,482888
9716,ifstatement,0,482888
9716,forloop,0,482888
9717,statement,1,333704
9717,ifstatement,1,333704
9717,forloop,1,333704
9718,statement,0,194287
9718,ifstatement,0,194287
9718,forloop,0,194287
9719,statement,0,239751
9719,ifstatement,0,239751
9719,forloop,0,239751
9720,statement,0,493507
9720,ifstatement,0,493507
9720,forloop,0,493507
9721,statement,1,255068
9721,ifstatement,1,255068
9721,forloop,1,255068
9722,statement,1,356539
9722,ifstatement,1,356539
9722,forloop,1,356539
9723,statement,0,245991
9723,ifstatement,0,245991
9723,forloop,0,245991
9724,statement,0,375852
9724,ifstatement,0,375852
9724,forloop,0,375852
9725,statement,1,253778
9725,ifstatement,1,253778
9725,forloop,1,253778
9726,statement,0,320309
9726,ifstatement,0,320309
9726,forloop,0,320309
9727,statement,0,33059
9727,ifstatement,0,33059
9727,forloop,0,33059
9728,statement,1,287526
9728,ifstatement,1,287526
9728,forloop,1,287526
9729,statement,1,285951
9729,ifstatement,1,285951
9729,forloop,1,285951
9730,statement,1,390416
9730,ifstatement,1,390416
9730,forloop,1,390416
9731,statement,0,94414
9731,ifstatement,0,94414
9731,forloop,0,94414
9732,statement,1,248668
9732,ifstatement,1,248668
9732,forloop,1,248668
9733,statement,0,83707
9733,ifstatement,0,83707
9733,forloop,0,83707
9734,statement,1,35283
9734,ifstatement,1,35283
9734,forloop,1,35283
9735,statement,0,325295
9735,ifstatement,0,325295
9735,forloop,0,325295
9736,statement,0,174971
9736,ifstatement,0,174971
9736,forloop,0,174971
9737,statement,0,238812
9737,ifstatement,0,238812
9737,forloop,0,238812
9738,statement,0,406304
9738,ifstatement,0,406304
9738,forloop,0,406304
9739,statement,1,484752
9739,ifstatement,1,484752
9739,forloop,1,484752
9740,statement,1,168636
9740,ifstatement,1,168636
9740,forloop,1,168636
9741,statement,0,441958
9741,ifstatement,0,441958
9741,forloop,0,441958
9742,statement,0,313111
9742,ifstatement,0,313111
9742,forloop,0,313111
9743,statement,1,349861
9743,ifstatement,1,349861
9743,forloop,1,349861
9744,statement,1,234028
9744,ifstatement,1,234028
9744,forloop,1,234028
9745,statement,1,450309
9745,ifstatement,1,450309
9745,forloop,1,450309
9746,statement,0,288296
9746,ifstatement,0,288296
9746,forloop,0,288296
9747,statement,0,88685
9747,ifstatement,0,88685
9747,forloop,0,88685
9748,statement,1,369718
9748,ifstatement,1,369718
9748,forloop,1,369718
9749,statement,1,363254
9749,ifstatement,1,363254
9749,forloop,1,363254
9750,statement,0,359243
9750,ifstatement,0,359243
9750,forloop,0,359243
9751,statement,0,285548
9751,ifstatement,0,285548
9751,forloop,0,285548
9752,statement,0,429825
9752,ifstatement,0,429825
9752,forloop,0,429825
9753,statement,1,273982
9753,ifstatement,1,273982
9753,forloop,1,273982
9754,statement,0,377656
9754,ifstatement,0,377656
9754,forloop,0,377656
9755,statement,1,337377
9755,ifstatement,1,337377
9755,forloop,1,337377
9756,statement,1,406750
9756,ifstatement,1,406750
9756,forloop,1,406750
9757,statement,1,319747
9757,ifstatement,1,319747
9757,forloop,1,319747
9758,statement,0,365354
9758,ifstatement,0,365354
9758,forloop,0,365354
9759,statement,0,404773
9759,ifstatement,0,404773
9759,forloop,0,404773
9760,statement,0,237835
9760,ifstatement,0,237835
9760,forloop,0,237835
9761,statement,1,260872
9761,ifstatement,1,260872
9761,forloop,1,260872
9762,statement,1,492702
